id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
,,,,,,,,z12ku13gqoaezvgx504cgpgwsmq2g1uaiw40k.1440617965540580,Thomas,1 year ago,1443944625622,"+obsessive compulsive person Hey, don't knock Hans Zimmer's music, man. (Check out the credit for music at the end) o.0",0
z13rtdlhpmuddxbvb22qtr15koztg15eb,Keith K.,1 year ago,1443944624167,All these alien movies are all the same...,1,false,0,,,,,,
z121j1d5nmvezpq4o04cefxzavuwxpvbl5g,Deluxe,1 year ago,1443944624168,gibts den film auf deutsch irgendwo zu kaufen?,0,false,0,,,,,,
z13qjnbqvyimy3ark04cddrhmkawzz0gtpk0k,Rexx Zilla,1 year ago,1443944624168,Waste of time !,0,false,0,,,,,,
z13yjl1oprzqvvgjp04ce5b4armtdpt5elo0k,Edgar Duenas,1 year ago,1443944624169,Yep they do really look like pornstars. Cost cutting i guess.,0,false,0,,,,,,
z13gu5xgxsbsdxf5x04ci3vorwmlytf4saw,Zetauri,1 year ago,1443944624169,There are have been hundreds of documentaries and silly movies done about Area 51 by the hoomons. But none of them uncovered our extraordinary secret.,1,false,0,,,,,,
z133dtcbisqvjtiia04cdvagqprngjfpj5o,luis morel,1 year ago,1443944624170,i wanted to see 51 the movie but i cant find it no where :(,0,false,0,,,,,,
z13si3qa4xqztrq4v04ch3abepugexjrjsw0k,manbolo2,1 year ago,1443944624170,"ah, a documentary.....",0,false,0,,,,,,
z13bx13gclv4uv3s222mvpnxwvuhvpkbj04,lisa timmis,1 year ago,1443944624171,When is this movie ever going to be released it was ment to be out a year ago????,0,false,0,,,,,,
z134t11jzmq0izxos04ccjgiozzbv3cxsxw0k,NoLove DeepWebbb,1 year ago,1443944624171,This is a porn movie right?,3,true,1,,,,,,
,,,,,,,,z134t11jzmq0izxos04ccjgiozzbv3cxsxw0k.1463533234810686,Zomcon Gaming,4 months ago (edited),1465026225768,"+NoLove DeepWebbb Has the same quality, basic acting for one, has aliens, yup its a porno.",0
z13jvhuzbk2hcnm3023kvzkjpnaigzywq04,Sanni Schulz,1 year ago,1443944624172,Kommt der auch auf Deutsch??????? und WANN,0,false,0,,,,,,
z12ehh4bnsaetb5lw222t3u5lo3vyfcxz04,JAGO GAMER,1 year ago,1443944624172,Blair Witch Project again... shit !!!,0,false,0,,,,,,
z125s5jznnrag3g3u235hbew1qfqf1cyz04,Astrofish226,1 year ago,1443944624173,OMG... 3 hot chicks with big tits and a dude going to Area 51 to do a documentary? Ridiculous. Might as well turn it into a porno...,6,true,1,,,,,,
,,,,,,,,z125s5jznnrag3g3u235hbew1qfqf1cyz04.1457548865120773,Rudy Cisneros,6 months ago,1459755825930,"+Astrofish226 I completely agree. I couldn't take this trailer seriously after I saw that, so I'm definitely not wasting my time watching the whole movie.",1
z13uznaqrpybzxyxd04cifuqdrnxxx55zss0k,renorocker64,1 year ago,1443944624173,"OMG Daisey Delahoa is so hott , I wonder if she MAYBE gets butt ass naked ?",0,false,0,,,,,,
z13ks1gxdlnfgxu5204ceho5otvwf3nyzbo,Charlie hebdo,1 year ago,1443944624174,is this the porn version ?,0,false,0,,,,,,
z12uetvgclayxbxz004cd3fqdmf1wdt4dt00k,Edith Keresztes,1 year ago,1443944624174,"I wonder how many penises those ""Actresses"" had to devour to get a roll in this Blockbuster...",0,false,0,,,,,,
z13iwz0ajoiby1laz04cfhuosk3guvdyzl40k,Andrej Zimmermann,1 year ago (edited),1443944624175,It's like that stupid reality show with those american-italian idiots.,0,false,0,,,,,,
z12ijtezyq2qcr2h004cfhuosk3guvdyzl40k,Andrej Zimmermann,1 year ago (edited),1443944624176,Oh god. I felt asleep from this trailer. How must be the movie? I don't wanna know. The arse of that bitch was the best moment in this trailer.,0,false,0,,,,,,
z12rj1babuvodrh4q04cejrzvyqdwfp4pns0k,Uihiuh Ioojoijoi,1 year ago,1443944624176,"you honestly don't want to know the truth, go play somewhere else kids.",0,false,0,,,,,,
z12aifoqtvebxnimy225i5bbepflshd4l04,YUG74,1 year ago,1443944624176,ASS!,0,false,0,,,,,,
z13tf5nanq2bvpvp504cgf3bokyqjvor2kk0k,MisterSeal,1 year ago,1443944624177,"Doesn't look like legit movie because the girls look like dumb whores, not smart.",1,false,0,,,,,,
z123vrmqtsynvj1cu22pixypomeryldzm04,valentin21403,1 year ago,1443944624178,Is this movie ever going to be available anywhere? It is no where to be found!,0,true,1,,,,,,
,,,,,,,,z123vrmqtsynvj1cu22pixypomeryldzm04.1440617879228245,Thomas,1 year ago,1443944626101,+valentin21403 Check out their channel. The last video added was for bankruptcy? Interesting.,0
z12azz4waszfxzdo204cf3upos2lylop4i0,Gregory Pabst,1 year ago,1443944624178,I was waiting to see Aliens or something... Something scary at the least! ... I just wasted me time,0,true,1,,,,,,
,,,,,,,,z12azz4waszfxzdo204cf3upos2lylop4i0.1431280614875064,Adam Mc Namara,1 year ago (edited),1443944626266,"+Gregory Pabst ERMERGERD!! Thank you for saying 'Aliens' so now I can go watch a trailer with aiens in the trailer ^v^ (I say aliens... there robots XD Or, as people call animal robots, animatronics... what? The move and eat and breathe, right? Right! So, there animals. ish. yeah. I'm done.)",0
z13wdnf5bsjlinpwv04chfxoulexcbmo2ig,Shield Raven,1 year ago,1443944624179,So college documentary crews are made up of pornstars now? :-),40,true,1,,,,,,
,,,,,,,,z13wdnf5bsjlinpwv04chfxoulexcbmo2ig.1429728926567394,David Parry,1 year ago,1443944626416,+Shield Raven Welcome to the reality of college fees in the usa in 2015!,2
z13thj5bmuzvhf40q23uspewsvm0exqcw,Ryan DiGaetano,1 year ago,1443944624179,did art bell agree to them using his voice? this is garbage,0,false,0,,,,,,
z13lxzahttbfxzot123uwtfxdryrf52ax04,face of just ice,1 year ago,1443944624180,this mpvie never came out?,0,false,0,,,,,,
z12ksjspiurkinmui23rth4ozy3hsbjeo,Karen Porter,1 year ago,1443944628892,Just here for the hilarious comments. XD,0,false,0,,,,,,
z12kvbzzpqfpuzjlk222c3dwsnijc3wxb04,Covencraft,1 year ago,1443944628892,so 4 porn stars made an alien movie?,1,false,0,,,,,,
z12nv524rvymggh0kpzljvob2ruugyak,Paul Hart,1 year ago,1443944628893,"I like the subject matter, but the girls look like trashy porn stars, not UNLV students. That ruins it for me.",2,false,0,,,,,,
z13ctp1zjlvyxpisi23bffiqfnabendkk,Dante Leinguard,1 year ago,1443944628893,"this is a porno movie right, I mean with a cast like that it has to be a porno movie .........",0,false,0,,,,,,
z12lw55qnpu0g1j5l04cgvwrtlugu1lqyzg0k,Arturas Kraujelis,1 year ago,1443944628894,that trailer didnt show anything all it did about some students talking about the 51 and thats it............THE END (fucking SHIIIIIIT),0,false,0,,,,,,
z12qhbm5cwzkgf0be04cirugbpf2hjrbjf4,Max Peterson,1 year ago,1443944628894,Well that looked boring as hell.,0,false,0,,,,,,
z12oxj2r2kmisbwwg04ch1hqkrzehn4ash4,wenjogro,1 year ago,1443944628895,,0,false,0,,,,,,
z12pfndojrejidrhy04cfv0aoryjhx2btf0,Eric Ullian,1 year ago,1443944628896,too obvious it was a green screen in the studio,0,false,0,,,,,,
z12ysjzq0urlw13wv04chbspqzuvchmquqc0k,Nolan Swadds,1 year ago,1443944628897,That looks horribly cheap.,3,false,0,,,,,,
z13qzzcqhpnwxv4a304cjt1pvsq2zvnyx20,80's 90's movies,1 year ago,1443944628897,2:16 Nice....... Coast to Coast am.... searching for more/new John Titor stuff and ended up here,0,false,0,,,,,,
z12ojfw4tl2ktdmvh23ugxezqyqbuhujp04,meg lop,1 year ago,1443944628898,its daisy from rock of love!!! so not watching this........,0,false,0,,,,,,
z12xgdl40mupyprtm230h11buqi0spfsd,Lordonrav1,1 year ago,1443944628898,"Well Hollywood has finally sold out to the porn industry, an you already know the leading guy is a douchebag.",0,false,0,,,,,,
z125yjfgnzvtfjw5d04cfdzwjkvefhejrao,TheAlexis4444,1 year ago,1443944628899,utterly stupid B rated movie. It all gave away when they shot that guy with the girl exposing her bum on the bed. Trash.,24,true,1,,,,,,
,,,,,,,,z125yjfgnzvtfjw5d04cfdzwjkvefhejrao.1424896216513965,Nolan Swadds,1 year ago,1443944629081,"Too right, 3mn of my time I will never get back.",6
z13lxdvpay3wdt4hr04cjd3jhwm5idvq2i0,Harvards finest,1 year ago,1443944628900,whatever,0,false,0,,,,,,
z13qg1p4lxexctlcn231txjpypmjeh0ot04,💊arpodyssey1,1 year ago,1443944628900,i want my 3min 25 back...,0,false,0,,,,,,
z13oxdsqqmm2jr14m04cgbbpyruqdxdo2n40k,💊arpodyssey1,1 year ago (edited),1443944628901,"these girls are disgusting... oh, and shit movie too...",0,false,0,,,,,,
z13vdtn5hknogfics22lz3djgzamf3kkv,Lucien Skye,1 year ago,1443944628901,Is this movie out yet or what? I can't find it anywhere.,0,false,0,,,,,,
z122wdopjlqwurxmd233t5qz1wyetpyrf04,sacopenapa,1 year ago,1443944628902,"As usual, North American crap...",0,false,0,,,,,,
z12lwvpqony3ihtdu22btx5ripbux5oo004,Kayla RoseQueen,1 year ago,1443944628902,"They spend the whole 2 mins doing nothing nothing. ""Cant wait for movie.""",0,false,0,,,,,,
z12dhvzouwenv3hd023hz5xbkwbmivsz504,Oscar Aguilera,1 year ago,1443944628903,This shit looks more like a porno with those 3 hot ass girls am i rite :D,0,false,0,,,,,,
z12tdj4ghw3stfoyj04cfr1yfwqrjn2aci4,MAGICAL-PUFF,1 year ago,1443944628903,i cant find this movie anywhere,0,false,0,,,,,,
z133uvrgmnifjpj4r04cffehek2iezawhfc,Mauricio Aburto Manriquez,1 year ago,1443944628904,shit,0,false,0,,,,,,
z13jfrpy2z3vefltq23jxhyqlyqwupxzs04,Owen Ciel,1 year ago,1443944628904,we will never no whats in area 51,0,false,0,,,,,,
z120zlvrxrugyttx504cjlngmt3nezczof0,ada6201,1 year ago,1443944628905,"De vez en cuando hay que ver una peli mala,esta es mala a rabiar. Es peor que tekken",0,false,0,,,,,,
z12cshrjonzpz34xn04cgpbghkemxnq4mrg0k,B4nan0n,1 year ago,1443944628906,"como se llaman esas mujeres??? xD obviamente no las eligieron por ser buenas actrices. Pero están bastante ""buenas"" niam. Quizás estén en youporn",0,false,0,,,,,,
z13hhxpbst2jzz4en22bhr2yjpj4yrxvm,Jon Etherington,1 year ago,1443944628906,"In reality, those girls couldn't figure out how to wash a dish.",0,false,0,,,,,,
z13ogrkbzmnmsvm4q04cc5urhvjhhdpzgis,Supreme2u,1 year ago,1443944628907,Hot chicks DON'T read.......I'll pass on this one.,0,false,0,,,,,,
z12jdjkxgmzig1e5n04cjfn5jpazuxgocvo0k,face of just ice,1 year ago,1443944628907,those 2 girls should be doing porn not this keep it real,0,false,0,,,,,,
z12kxnb44nr3h5c2p22mwfjanxm1ftdt3,Elaine Carmichael,1 year ago,1443944628908,Was there really any reason to have some chick's almost bare ass in the scene at 0:41 ? Is this a porn or Sci-Fi movie? Wow. How lame.,0,false,0,,,,,,
z13izzhwlqrgjjnc523stxc41qredhk3w,Sesslyn Baaz,1 year ago,1443944628908,"was that art bell's voice? this trailer had my curiosity, now it has my attention.",1,false,0,,,,,,
z13cx3jalprmw3rc123vx1bh0oqldpxwr04,M4RC05V1N1C1U5,1 year ago,1443944628909,A porn movie without the porn factor..,0,false,0,,,,,,
z13nslaodrbvcnrhi04cfjshul34vztiitw0k,Joss Moreno,1 year ago,1443944628910,nice ass : ),0,false,0,,,,,,
z12ojvfz5nroypvp004cdr2hwxfiifaag3s,Camden Hughett,1 year ago (edited),1443944628910,0:41 Dat... Ass... \(0.0)/,0,false,0,,,,,,
z13xxx2z0uzgjti4v04cfle5rpqryzgyhw00k,freddy rojo,1 year ago,1443944628911,no q en español perro,0,false,0,,,,,,
z13zzvrputvxuxkl322khxqrstaocjig004,Olorin,1 year ago,1443944628911,Why the fuck would the dude be a pimp ?,0,false,0,,,,,,
z121ytgbdom3vvihe04cg33ownrlxrejpic,fl6stringer,1 year ago,1443944628912,porn stars vs. aliens. epic.,0,false,0,,,,,,
z12lvpapxtrmi5lgp04cibvytzj0fdfajmk0k,UFAGDIE,1 year ago,1443944628913,Are you seriously calling this video a ''trailer'' ?,2,true,1,,,,,,
,,,,,,,,z12lvpapxtrmi5lgp04cibvytzj0fdfajmk0k.1421264862634439,Matt McClary,1 year ago,1443944629286,"Yes. What they meant was ""Trailer Trash"". When this movie is nominated for an unprecedented amount of awards, just remember you were tricked into watching 2 mins of the ""best"" parts here first haha",0
z12pjzqr1wbxxliz304cihcq0ufoxbr4vqw0k,linux2583,1 year ago,1443944628913,That was the worst trailer I've ever seen.,0,false,0,,,,,,
z12gcfuimpzmxvpyq04ccn1g3sy1zl5jt0g,raptor2684,1 year ago,1443944628914,are these actresses porn stars???,17,false,0,,,,,,
z13vsn2gqujnyf1wf04cclra5uvmzbso2gg,Stymie S,1 year ago,1443944628914,The radio host was Art Bell from Coast to Coast radio program. Good show check it out. If u want go down the rabbit hole & learn things media don't tell you check it out.,1,false,0,,,,,,
z13htfihgracsl4b204cdxpbzsrdu32r2e0,thevancouverguy,1 year ago,1443944628915,This ever going to come out?,1,false,0,,,,,,
z12yxdjqaxacjr1pf04ceznbavipitkxsxs0k,TRUMP IS MENTALLY CHALLENGED,1 year ago,1443944628915,the cast looks douchey ..... this trailer serves as a deterrent ...i'm not wasting my time on shit like this...,2,false,0,,,,,,
z13qudcialzafpefl233g3kxhxekyfbkg,mykel parks,1 year ago,1443944628916,im just gonna say it....looks like a low budget porno,0,false,0,,,,,,
z13nfp5jfxrutv5ch23yhd1qgpradhva404,Jay Babcock,1 year ago,1443944628916,The trailer alone is unbearably boring.,0,false,0,,,,,,
z13jfpi4lpufzf2av04cgb5pzurlhn0bw54,meltz911,1 year ago,1443944628917,"Bet this gets a ""Razzie"" nomination!",1,false,0,,,,,,
z12vtndabqmhfpkxx04cjt2omnenhrng02k,George g (diecast),1 year ago,1443944628917,3:25 for trailer!! GTFO,0,false,0,,,,,,
z123yr0ilqiexzad522pvhwq0pezi5hr104,Chris Z.,1 year ago,1443944628918,Amazing badonkadonk!!,1,false,0,,,,,,
z13tzxbh3lmbvvpa404chr34cuehhz4wu0k,LoadOShite,1 year ago,1443944628918,Yawn. This is terrible! Complete LoadOShite!,0,false,0,,,,,,
z12ohl4brwrmuf0z204cjjz5xp3ofvixwe0,dmoose95you,1 year ago,1443944628919,"Was the original title ""Jersey Shore 2: the Gang Goes to Area 51""?",1,false,0,,,,,,
z132xxbompmzff42f22zxhdjjmeaejof0,CCR5-Δ32,1 year ago,1443944628919,2:53 THE MAN SPEAKS! ART BELL!!,0,false,0,,,,,,
z13fifsxwqiesjwps04ce1dqczr1izwx1w00k,Chris M,1 year ago,1443944630302,So does anyone have a link to the full movie so I can rent it or download it or something? And this movie doesn't look all that bad. You have to look at it objectively.,1,false,0,,,,,,
z12otz1wjnaicpubz04cirbiepvxgztpf34,KaudernsCardinal,1 year ago,1443944630303,,0,false,0,,,,,,
z13wfdxzioqfy5j1h22kdxb5ipnhflsko,JUX VEN,1 year ago,1443944630304,lots of hot chicks,0,false,0,,,,,,
z12mc1mzznisxbcny22xffex2t35jnvpr04,Cameron Finch,1 year ago,1443944630304,"i think the REAL story here is ""did they lose the deposit on the RV?""",21,true,3,,,,,,
,,,,,,,,z12mc1mzznisxbcny22xffex2t35jnvpr04.1428720106898992,"good city, m.A.A.d kid",1 year ago,1443944630512,That answer is beyond our reach...,1
,,,,,,,,z12mc1mzznisxbcny22xffex2t35jnvpr04.1428860505187686,Cameron Finch,1 year ago,1443944630513,+D'Isiah T. Billings-Clyde one of life's great mysteries my friend,0
,,,,,,,,z12mc1mzznisxbcny22xffex2t35jnvpr04.1428864142796565,"good city, m.A.A.d kid",1 year ago,1443944630514,Lost in time,2
z12fdz54ftvjzbruj22pjfeo1pu4i5nsz,julius recargado,1 year ago,1443944630305,lo unico bueno son los culos de los gatos esos jajajaja,0,false,0,,,,,,
z13wifppvsvpvhuwm04cefazztapgrqyqys0k,Benja Junior,1 year ago,1443944630305,Anyone else interested only in sec 0:45 ...? or just me?,1,false,0,,,,,,
z12gxxo4jrfni5nf022tcdk5yvbrydq0i,Hugh Mungus,1 year ago,1443944630306,1:07 holy shit that green screen is literally the worst I have ever seen.,4,false,0,,,,,,
z130i1v5wkbcsz2fy23ozpowru3eeb5yz04,Shim Shimmy,1 year ago,1443944630307,Oh dear...there are simply no words...Hahaha!,0,false,0,,,,,,
z12rgfvrrxvuwzmjd04cj11gjtbwf52ba4c,RS M'raj,1 year ago,1443944630307,"it looks interesting enough; I wouldn't go in cinemas to see it, but I'd def watch it",0,false,0,,,,,,
z12murka1z3ujrwxh04cchrickeqhnna1hs,1corriganj,1 year ago,1443944630308,"do all these ""actors"" look more like they should be producing a pornography?",0,false,0,,,,,,
z12zex1ympiqjr3uj22yyvbjpwmiuhvwn04,shaolin meyuko,1 year ago,1443944630308,"This is actually true. The government has technology that's about 400 years ahead of what we are using, but it's all underground, who knows if we'll see any of it anytime soon.",0,true,2,,,,,,
,,,,,,,,z12zex1ympiqjr3uj22yyvbjpwmiuhvwn04.1418236345016198,Heather Spoonheim,1 year ago,1443944630722,They can't even hide a hummer in the oval office - how would they possibly hide interstellar warp drives?,0
,,,,,,,,z12zex1ympiqjr3uj22yyvbjpwmiuhvwn04.1427072483630243,Abu Abdullah Al Britani,1 year ago,1443944630723,"Whos talking about warp Drives and fucking hummers? Touch screen technology was used in the 80s and we have it now the army or whoever our money goes to in the black budget for classified projects is obviously proving deceiving and fruitful, cant make sense without a wall of fucken text",0
z12rcxnionvce3lpy04cehki1oyqeh44a0s,DACRUMB,1 year ago,1443944630309,Looks like they hired a bunch of pornstars lol,0,true,1,,,,,,
,,,,,,,,z12rcxnionvce3lpy04cehki1oyqeh44a0s.1417886018770003,DACRUMB,1 year ago,1443944630872,"also, lets make it a found footage film so it excuses the bad acting XD",0
z12tvdai2vijgp14j04cihphiluhj3rppvc0k,whitetower67,1 year ago,1443944630309,"So, did they get some skanky strippers to star in this?",10,false,0,,,,,,
z12dhbj5uyndv1bae04ci12rppjle5rwgyo0k,TheSuperedgemaster,1 year ago,1443944630310,apesta,0,false,0,,,,,,
z13qcrz4amragvfyd04cjlr4oyezvhojes40k,Birdnest,1 year ago,1443944630310,where to download ?,0,false,0,,,,,,
z13chhbo0zyvzdqpe04cfhwprrv5zhqzpt40k,Raphael Dibenedetto,1 year ago,1443944630311,so they said 5 people went missing and only 4 appear in the movie smh,0,false,0,,,,,,
z12mz1fa5t3ogndnb22utlvw3zjbj5yn0,Geoff Pace,1 year ago,1443944630311,"Hey, before you criticize these underfunded class projects, one need only look at the ""Blair Witch Project."" It made out like the proverbial bandit.... It MUST have had an audience...",1,false,0,,,,,,
z12hdrr4bkjmudnuj22iwxq4nsq4sjncv,WikingPainTBaller,1 year ago,1443944630312,looks like 2 vegas pimps decided to make a movie with their smartest escorts.... :),0,false,0,,,,,,
z121c3kj4o3vitwj204cc1y4arr3ehugqvs0k,Saddiq Ameen,1 year ago,1443944630328,Any idea when is it gonna be out?,0,false,0,,,,,,
z13hiv1g0rveerczr04cej1y3srhfvizhxg0k,LTG22,1 year ago,1443944630329,I dont understand the cast choice for this particular movie. The girls look like porn stars.,6,false,0,,,,,,
z13puv1g3nfrthdjd04cg5vxmlqhebyiljs,Liquid Freon,1 year ago,1443944630329,"Bet right now those sluts are thinking, ""Damn, we fucked the wrong movie producers....""",2,false,0,,,,,,
z133hlmp0tmwhply304cd5yjazrgcj1ba0o,AndurilNarsil1,1 year ago,1443944630330,the trailer started off OK.. then they had to put in that dip&#$% O'brother and mess it all up..,0,false,0,,,,,,
z12lujw4clmddjlkd23mjr3joqm2xlpll,discharge29,1 year ago,1443944630330,i've seen it it's 'effin awful,0,false,0,,,,,,
z12xinrjuoj4uf0l323sv1vx1oq5cbazn04,LokenMoon,1 year ago,1443944630331,"Nice shot of your gfs ass in your ""documentry video"".",0,false,0,,,,,,
z12ivzvrttqqe1nmg22txzgglluygrlzf04,Its KinnyMon,1 year ago,1443944630331,"I would never pay to see this in theater... I wouldn't even Redbox this hand held camera shot movie, with by definition hood rat bitches... I'm astonished this has 800k views.. those nerds must have 801,000 computers..",0,false,0,,,,,,
z13guhqbzq3vunyar04cix0yjxqggfgxvds,Choya Bain,1 year ago,1443944630332,is this straight to movie theater movie or just a straight to dvd movie if so which store can i get a copy.,0,false,0,,,,,,
z12zzbiruov2s3khs04cibwz1vvvzf2ogs40k,Pablo P&M,1 year ago,1443944630332,is it even possible 2 watch this film ????,0,false,0,,,,,,
z132x5maaln1tttuq23syrxhvwnyspqwy04,TheAnderson1024,1 year ago,1443944630333,Looks like a bad porn movie.. without the porn.,0,false,0,,,,,,
z13lihcywvbbh3c4w04cf1kjqvihd1s4z5c,kondzio1976,1 year ago,1443944630333,shit...,0,false,0,,,,,,
z12ogljbxlqltj2js04chvmpzxf5wj5zmyc0k,DuSss,1 year ago,1443944630334,So where can we see this???????,0,false,0,,,,,,
z12nzvficwevdl45q04cglwgymr5xp241nc0k,Edie Messick,1 year ago,1443944630334,3 make up clad brain dead tarts are going to be ufo hunting.. So realistic.,0,false,0,,,,,,
z13thbfxyrbaedxqe04cjdzqixmktrxrfik,Tomi Adewole,1 year ago,1443944630335,"What is this, the Blair Witch Project meets Fringe? Netflix couldn't pay me to watch it.",4,false,0,,,,,,
z12eff044m3jfls1u22asvkownauv5xvx,Opening Salvo,1 year ago,1443944630335,Well that looked crap.,0,false,0,,,,,,
