id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
z22vyzwrvw3pypkb204t1aokgts4vf4pcvyzxzh4l4isbk0h00410,binkk Suresh,2 years ago,1412399792980,I‘ve read most of the posts. I just think it’s a reasonable clip. My cousin simply wants to get spectacular with women. He picked up a lot from Master Attraction. (Google it.) The strategies on picking up women at night clubs from Master Attraction got him his 1st sex encounters in about 3 years. I’ve been pissed though seeing that I heard them all.,0,false,0,,,,,,
z22lg5eqkrycx5jfdacdp430edcvmsfdj2cakdab50dw03c010c,Jody Spriggs,2 years ago,1412399792980,Balls. I. Love. You,0,false,0,,,,,,
z221uniyfn3ufprskacdp430afafz3rd14jilluuff1w03c010c,Nadia Brellian,2 years ago,1412399792981,Ohh edward:*!,0,false,0,,,,,,
z231xztpkvj2stngr04t1aokg2slojnbwi0sc5kfunutrk0h00410,michelle ballesteros,3 years ago,1380863792982,Team Edward ❤,0,false,0,,,,,,
z22nilqz2wreidjqj04t1aokgxqzy5dgp52kku21nrj4rk0h00410,Bee Hubs,3 years ago,1380863792982,Nu-uh team JACOB,0,false,0,,,,,,
z23tftg4opzkzzweyacdp43bnk5zwbp2as2hglk3q3dw03c010c,Prudence Smith,3 years ago,1380863792982,TEAM EDWARD FOREVER!!!!!,0,false,0,,,,,,
z23tftg4opzkzzweyacdp435iaclohswwzytgofat11w03c010c,Prudence Smith,3 years ago,1380863792983,TEAM EDWERD TEAM EDWARD,0,false,0,,,,,,
z22iz1kgbu2czhgr004t1aokgpz1flgvrasma2wauyrmrk0h00410,Roxy P,3 years ago,1380863792984,Wow that was amazing,0,false,0,,,,,,
z235cbxp5xietd2go04t1aokgjhvn3ygp2br2cildm3irk0h00410,Aleksandra Kačavenda,3 years ago,1380863792984,Best trailer ever! I love twilight <3,0,false,0,,,,,,
z23uh1kq5pzvj1fgl04t1aokgl4lh3eqc5gemc0na3v4rk0h00410,Giovanna Giardino,3 years ago,1380863792985,I Love Edward <3,0,false,0,,,,,,
z22ghrmosnvsjp10iacdp43bhyqts2crbulgeczpxc5w03c010c,Janoy Cresva,3 years ago,1380863792985,underrated maybe?,0,false,0,,,,,,
z23mgve4pqb0in5pn04t1aokgracyhvwelvg0znwanvprk0h00410,AustinTheWeird123,3 years ago,1380863792986,And still a better love story than... oh wait nevermind.,0,false,0,,,,,,
